frame,time_sec,temperature_c,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,length_axis_definition_gap_true_px,diameter_true_px,diameter_max_orth_true_px,diameter_max_thickness_true_px,diameter_max_feret_true_px,diameter_p95_true_px,diameter_peak_span_true_px,diameter_peak_pos_norm_true,area_proj_true_px2,area_proj_contour_true_px2,area_proj_definition_gap_true_px2,body_mask_area_true_px2,body_mask_attachment_leak_fraction_true,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true
54,2.7,25.073068893528184,524.2394188766713,516.5598624847788,515.6466459947255,0.9132164900532871,120.00136900697107,120.00136900697107,120.00136900697107,123.58989111507417,119.62973813655142,104.45351442392018,0.5610758960922572,40321.27166598812,43061.0,-2739.728334011881,43588.0,0.0,0.5610758960922572,37.11680354277105,39.29984666142343,37.11680354277105,39.29984666142343,111.23623267426775,87.26138900497301,241.64559060134357,0.9578136008364675,516.5616119081557,524.2394188766713,3.3866693469608578e-06,0.0
55,2.75,25.167014613778704,524.2394188766713,516.5597711195236,515.6465551202143,0.9132159993092728,120.00145231706854,120.00145231706854,120.00145231706854,123.58989111507417,119.62982118864679,104.45349600887187,0.561075896130303,40321.292535112814,43061.0,-2739.707464887186,43588.0,0.0,0.561075896130303,37.116796954779616,39.299839686063365,37.116796954779616,39.299839686063365,111.23621297158978,87.26137354260891,241.64554796448192,0.9578136008337071,516.5616119081557,524.2394188766713,3.5635412884982287e-06,0.0
56,2.8,25.260960334029228,524.2394188766713,516.5596753603514,515.6464598753867,0.9132154849647804,120.00153963369647,120.00153963369647,120.00153963369647,123.58989111507417,119.62990823486484,104.45347670821161,0.5610758961701793,40321.31440786021,43061.0,-2739.6855921397873,43588.0,0.0,0.5610758961701793,37.11679004996014,39.2998323752455,37.11679004996014,39.2998323752455,111.23619232137517,87.26135733663222,241.6455032771384,0.9578136008308127,516.5616119081557,524.2394188766713,3.7489193149831124e-06,0.0
57,2.85,25.35490605427975,524.2394188766713,516.5595749959587,515.6463600500742,0.9132149458844196,120.00163114952855,120.00163114952855,120.00163114952855,123.58989111507417,119.62999946728259,104.45345647934963,0.5610758962119724,40321.33733249325,43061.0,-2739.6626675067528,43588.0,0.0,0.5610758962119724,37.11678281307617,39.29982471283847,37.11678281307617,39.29982471283847,111.23617067805675,87.26134035128302,241.64545644070424,0.9578136008277808,516.5616119081557,524.2394188766713,3.943212484314174e-06,0.0
58,2.9,25.448851774530272,524.2394188766713,516.5594698048819,515.6462554240031,0.9132143808787987,120.00172706650332,120.00172706650332,120.00172706650332,123.58989111507417,119.63009508721318,104.45343527764945,0.5610758962557758,40321.36135959574,43061.0,-2739.638640404257,43588.0,0.0,0.5610758962557758,37.11677522815891,39.29981668193403,37.11677522815891,39.29981668193403,111.23614799387659,87.261322549081,241.6454073518314,0.9578136008246024,516.5616119081557,524.2394188766713,4.146849522657092e-06,0.0
59,2.95,25.542797494780793,524.2394188766713,516.559359555008,515.6461457663065,0.9132137887014551,120.00182759626972,120.00182759626972,120.00182759626972,123.58989111507417,119.63019530565009,104.45341305632746,0.5610758963016861,40321.3865421837,43061.0,-2739.6134578162964,43588.0,0.0,0.5610758963016861,37.116767278471585,39.299808264810906,37.116767278471585,39.299808264810906,111.23612421878012,87.2613038907445,241.64535590220086,0.9578136008212708,516.5616119081557,524.2394188766713,4.360279772575026e-06,0.0
60,3.0,25.636743215031316,524.2394188766713,516.5592440030626,515.6460308350173,0.9132131680453313,120.0019329606539,120.0019329606539,120.0019329606539,123.58989111507417,119.6303003437325,104.45338976635094,0.5610758963498046,40321.41293582227,43061.0,-2739.587064177729,43588.0,0.0,0.5610758963498046,37.116758946472565,39.2997994428967,37.116758946472565,39.2997994428967,111.23609930030594,87.26128433510189,241.64530197828554,0.9578136008177782,516.5616119081557,524.2394188766713,4.583974183236528e-06,0.0
61,3.05,25.730688935281837,524.2394188766713,516.5591228940743,515.6459103765332,0.9132125175411829,120.00204339214847,120.00204339214847,120.00204339214847,123.58989111507417,119.63041043323304,104.45336535632913,0.5610758964002363,40321.44059874827,43061.0,-2739.559401251732,43588.0,0.0,0.5610758964002363,37.11675021377691,39.29979019672544,37.11675021377691,39.29979019672544,111.23607318346997,87.26126383900368,241.64524546109834,0.9578136008141194,516.5616119081557,524.2394188766713,4.818426348252025e-06,0.0
62,3.1,25.824634655532357,524.2394188766713,516.5589959608096,515.6457841250563,0.9132118357533727,120.00215913442534,120.00215913442534,120.00215913442534,123.58989111507417,119.63052581706899,104.45333977240028,0.5610758964530939,40321.469591998706,43061.0,-2739.530408001294,43588.0,0.0,0.5610758964530939,37.116741061115455,39.2997805058946,37.116741061115455,39.2997805058946,111.23604581064399,87.26124235722307,241.64518622593252,0.9578136008102837,516.5616119081557,524.2394188766713,5.064153599021459e-06,0.0
63,3.15,25.91858037578288,524.2394188766713,516.5588629231884,515.64565180201,0.9132111211783922,120.0022804428732,120.0022804428732,120.0022804428732,123.58989111507417,119.6306467498381,104.45331295811297,0.5610758965084932,40321.49997954545,43061.0,-2739.5000204545504,43588.0,0.0,0.5610758965084932,37.116731468292784,39.29977034902112,37.116731468292784,39.29977034902112,111.2360171214296,87.26121984236102,241.64512414208386,0.9578136008062634,516.5616119081557,524.2394188766713,5.321698136162567e-06,0.0
64,3.2,26.012526096033405,524.2394188766713,516.5587234876601,515.6455131154212,0.9132103722389502,120.00240758516073,120.00240758516073,120.00240758516073,123.58989111507417,119.63077349838011,104.4532848543007,0.5610758965665568,40321.531828435945,43061.0,-2739.4681715640545,43588.0,0.0,0.5610758965665568,37.11672141414197,39.29975970369395,37.11672141414197,39.29975970369395,111.23598705252311,87.26119624473745,241.64505907256364,0.9578136008020504,516.5616119081557,524.2394188766713,5.5916282374335324e-06,0.0
65,3.25,26.106471816283925,524.2394188766713,516.5585773465609,515.6453677592788,0.9132095872821537,120.0025408418269,120.0025408418269,120.0025408418269,123.58989111507417,119.63090634236525,104.45325539895259,0.5610758966274125,40321.56520894141,43061.0,-2739.434791058593,43588.0,0.0,0.5610758966274125,37.11671087647875,39.2997485464241,37.11671087647875,39.2997485464241,111.23595553757809,87.26117151228465,241.64499087379534,0.9578136007976343,516.5616119081557,524.2394188766713,5.874539502737086e-06,0.0
66,3.3,26.200417536534445,524.2394188766713,516.558424177433,515.6452154128573,0.9132087645757565,120.00268050689986,120.00268050689986,120.00268050689986,123.58989111507417,119.63104557491104,104.45322452707569,0.5610758966911955,40321.600194711624,43061.0,-2739.3998052883762,43588.0,0.0,0.5610758966911955,37.11669983205189,39.29973685259347,37.11669983205189,39.29973685259347,111.23592250705715,87.26114559043049,241.64491939530004,0.9578136007930057,516.5616119081557,524.2394188766713,6.171056170511946e-06,0.0
67,3.35,26.29436325678497,524.2394188766713,516.5582636423167,515.6450557400103,0.9132079023063397,120.00282688854514,120.00282688854514,120.00282688854514,123.58989111507417,119.63119150322866,104.45319217055328,0.5610758967580453,40321.63686293764,43061.0,-2739.3631370623625,43588.0,0.0,0.5610758967580453,37.11668825649236,39.2997245963997,37.11668825649236,39.2997245963997,111.23588788807987,87.2611184219802,241.64484447936454,0.9578136007881548,516.5616119081557,524.2394188766713,6.481832489746431e-06,0.0
68,3.4,26.38830897703549,524.2394188766713,516.5580953869991,515.6448883884286,0.9132069985704447,120.0029803097454,120.0029803097454,120.0029803097454,123.58989111507417,119.63134444930056,104.45315825799199,0.5610758968281097,40321.67529452125,43061.0,-2739.32470547875,43588.0,0.0,0.5610758968281097,37.116676124259264,39.29971175080101,37.116676124259264,39.29971175080101,111.23585160426157,87.26108994698751,241.6447659606897,0.9578136007830712,516.5616119081557,524.2394188766713,6.807554172705288e-06,0.0
69,3.45,26.482254697286013,524.2394188766713,516.557919040237,515.6447129888644,0.9132060513726401,120.00314110901262,120.00314110901262,120.00314110901262,123.58989111507417,119.63150475059037,104.45312271456669,0.5610758969015446,40321.71557425411,43061.0,-2739.284425745893,43588.0,0.0,0.5610758969015446,37.116663408583875,39.29969828745328,37.116663408583875,39.29969828745328,111.23581357554453,87.2610601026247,241.64468366603066,0.9578136007777417,516.5616119081557,524.2394188766713,7.148939900836204e-06,0.0
70,3.5,26.576200417536533,524.2394188766713,516.55773421294,515.6445291543155,0.9132050586244986,120.00330964113458,120.00330964113458,120.00330964113458,123.58989111507417,119.63167276078713,104.45308546185348,0.5610758969785102,40321.75779100423,43061.0,-2739.242208995769,43588.0,0.0,0.5610758969785102,37.11665008141029,39.299684176652306,37.11665008141029,39.299684176652306,111.23577371802236,87.2610288230432,241.64459741381182,0.9578136007721569,516.5616119081557,524.2394188766713,7.506742905949437e-06,0.0
71,3.55,26.670146137787057,524.2394188766713,516.5575404973085,515.6443364791728,0.9132040181357297,120.00348627795714,120.00348627795714,120.00348627795714,123.58989111507417,119.63184885058511,104.45304641766,0.5610758970591775,40321.80203791222,43061.0,-2739.197962087783,43588.0,0.0,0.5610758970591775,37.11663611333358,39.29966938726318,37.11663611333358,39.29966938726318,111.23573194375419,87.26099603922853,241.64450701372905,0.957813600766303,516.5616119081557,524.2394188766713,7.881752637550754e-06,0.0
72,3.6,26.764091858037578,524.2394188766713,516.5573374659373,515.6441345383269,0.9132029276104277,120.00367140920417,120.00367140920417,120.00367140920417,123.58989111507417,119.6320334085013,104.45300549583953,0.5610758971437237,40321.84841259617,43061.0,-2739.1515874038305,43588.0,0.0,0.5610758971437237,37.11662147353531,39.299653886656245,37.11662147353531,39.299653886656245,111.23568816057121,87.26096167884776,241.64441226632675,0.9578136007601683,516.5616119081557,524.2394188766713,8.274796500229442e-06,0.0
73,3.65,26.8580375782881,524.2393864386709,516.5571246708708,515.6439228862283,0.9132017846425242,120.00386544333685,120.00386544333685,120.00386544333685,123.59014012359705,119.63222684173189,104.45296260610601,0.5610758972323362,40321.89701736724,43062.0,-2740.1029826327576,43589.0,0.0,0.5610758972323362,37.11660612971535,39.29963764063132,37.11660612971535,39.29963764063132,111.23564227187278,87.26092566609043,241.64431296256097,0.9578136007537382,516.5616119081557,524.2394188766713,8.686741680752341e-06,6.187630929854748e-08
74,3.7,26.95198329853862,524.2393864386709,516.5569016426182,515.643701055908,0.913200586710218,120.00406880845422,120.00406880845422,120.00406880845422,123.59014012359705,119.63242957705015,104.45291765383075,0.5610758973252092,40321.94795945494,43062.0,-2740.052040545059,43589.0,0.0,0.5610758973252092,37.11659004802026,39.29962061334487,37.11659004802026,39.29962061334487,111.23559417641478,87.26088792150131,241.64420888333697,0.9578136007469986,516.5616119081557,524.2394188766713,9.118497056093133e-06,6.187630929854748e-08
75,3.75,27.045929018789145,524.2393864386709,516.5566678891151,515.6434685579452,0.9131993311699489,120.00428195323697,120.00428195323697,120.00428195323697,123.59014012359705,119.63264206174725,104.45287053983671,0.5610758974225496,40322.00135124348,43062.0,-2739.9986487565184,43589.0,0.0,0.5610758974225496,37.116573192969355,39.299602767229715,37.116573192969355,39.299602767229715,111.23554376808471,87.26084836180507,241.6440997990263,0.9578136007399345,516.5616119081557,524.2394188766713,9.571015202380906e-06,6.187630929854748e-08
76,3.8,27.139874739039666,524.239236535235,516.5564228946448,515.643224879391,0.9131980152537835,120.00450534793663,120.00450534793663,120.00450534793663,123.59127981034581,119.6328647646184,104.45282116017856,0.5610758975245702,40322.05731051976,43068.0,-2745.942689480238,43595.0,0.0,0.5610758975245702,37.116555527376285,39.29958406291331,37.116555527376285,39.29958406291331,111.23549093566936,87.26080689972378,241.6439854689621,0.957813600732532,516.5616119081557,524.2394188766713,1.0045294484228862e-05,3.478209186225101e-07
77,3.85,27.233820459290186,524.2390616651518,516.5561661186916,515.6429694826352,0.9131966360564547,120.00473948541216,120.00473948541216,120.00473948541216,123.59258718915214,119.63309817699628,104.45276940591322,0.5610758976314972,40322.11596073228,43075.0,-2752.884039267723,43602.0,0.0,0.5610758976314972,37.11653701226667,39.299564459129556,37.11653701226667,39.299564459129556,111.23543556260827,87.26076344378174,241.6438656409054,0.957813600724773,516.5616119081557,524.2394188766713,1.0542381273626056e-05,6.813900417235175e-07
78,3.9,27.32776617954071,524.2390616651518,516.5558969947591,515.6427018042227,0.9131951905363849,120.00498488221643,120.00498488221643,120.00498488221643,123.59258718915214,119.63334281383398,104.45271516286118,0.5610758977435664,40322.17743126394,43075.0,-2752.822568736061,43602.0,0.0,0.5610758977435664,37.11651760679248,39.29954391262828,37.11651760679248,39.29954391262828,111.23537752673792,87.26071789810737,241.64374005049305,0.9578136007166407,516.5616119081557,524.2394188766713,1.1063372238329094e-05,6.813900417235175e-07
79,3.95,27.421711899791234,524.2390616651518,516.5556149291156,515.6424212536117,0.9131936755038623,120.00524207973477,120.00524207973477,120.00524207973477,123.59258718915214,119.63359921484026,104.45265831135305,0.5610758978610245,40322.241857716595,43075.0,-2752.7581422834046,43602.0,0.0,0.5610758978610245,37.116497268142275,39.299522378080894,37.116497268142275,39.299522378080894,111.23531670002154,87.26067016221896,241.6436084206519,0.9578136007081167,516.5616119081557,524.2394188766713,1.1609416770141934e-05,6.813900417235175e-07
80,4.0,27.515657620041754,524.2390616651518,516.5553192994885,515.6421272118711,0.9131920876174036,120.00551164537823,120.00551164537823,120.00551164537823,123.59258718915214,119.63386794566895,104.45259872596722,0.561075897984131,40322.309382210115,43075.0,-2752.6906177898854,43602.0,0.0,0.561075897984131,37.11647595144617,39.29949980797949,37.11647595144617,39.29949980797949,111.23525294826777,87.26062013080553,241.6434704609895,0.9578136006991836,516.5616119081557,524.2394188766713,1.218171951256064e-05,6.813900417235175e-07
81,4.05,27.609603340292274,524.2390616651518,516.5550094536902,515.6418190303169,0.9131904233732939,120.0057941738342,120.0057941738342,120.0057941738342,123.59258718915214,119.63414959916577,104.45253627525273,0.5610758981131581,40322.38015369527,43075.0,-2752.619846304733,43602.0,0.0,0.5610758981131581,37.11645360967776,39.29947615253195,37.11645360967776,39.29947615253195,111.23518613083388,87.26056769349282,241.6433258671538,0.9578136006898206,516.5616119081557,524.2394188766713,1.2781543020756736e-05,6.813900417235175e-07
82,4.1,27.703549060542798,524.2390616651518,516.5546847081841,515.6414960290829,0.9131886791012676,120.00609028837685,120.00609028837685,120.00609028837685,123.59258718915214,119.63444479667469,104.45247082143982,0.5610758982483893,40322.45432828211,43075.0,-2752.5456717178895,43602.0,0.0,0.5610758982483893,37.11643019354967,39.299451359553586,37.11643019354967,39.299451359553586,111.23511610031719,87.2605127346011,241.64317432016261,0.9578136006800078,516.5616119081557,524.2394188766713,1.3410210538022937e-05,6.813900417235175e-07
83,4.15,27.79749478079332,524.2390616651518,516.5543443465738,515.6411574956214,0.9131868509523429,120.00640064224075,120.00640064224075,120.00640064224075,123.59258718915214,119.63475418940725,104.45240222013567,0.5610758983901235,40322.53206958351,43075.0,-2752.4679304164893,43602.0,0.0,0.5610758983901235,37.116405651405444,39.29942537435011,37.116405651405444,39.29942537435011,111.23504270222867,87.26045513288994,241.6430154856996,0.9578136006697229,516.5616119081557,524.2394188766713,1.4069108920100604e-05,6.813900417235175e-07
