frame,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_mid_median_px,diameter_mid_p90_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,area_proj_formal_px2,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,diameter_mid_median_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px,time_sec,temperature_c,austenite_fraction,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,diameter_true_px,diameter_max_feret_true_px,area_proj_true_px2,area_proj_true_norm,area_proj_model_true_px2,area_proj_raster_true_px2,area_proj_contour_true_px2
24,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.2,27.7068,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
25,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.25,27.8195,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
26,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.3,27.9323,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
27,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.35,28.0451,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
28,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.4,28.1579,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
29,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.45,28.2707,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
30,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.5,28.3835,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
31,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.55,28.4962,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
32,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.6,28.609,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
33,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.65,28.7218,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
34,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.7,28.8346,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
35,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.75,28.9474,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
36,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.8,29.0602,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
37,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.85,29.1729,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
38,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.9,29.2857,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
39,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,1.95,29.3985,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
40,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,2.0,29.5113,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
41,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,2.05,29.6241,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
42,126.05045286973954,200.39069036723583,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,314.9687370825756,405.6918859589806,11.754213145918868,0.0298377483473043,81.1921247148462,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,77.55545927639403,81.1921247148462,152.0,0.6352941176470588,22921.93106005634,22633.5,288.43106005634036,9370.0,9663.0,455.0,0.0470868260374624,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882352,59,11.486311460855216,0.0,133,393.93767281306174,22921.93106005634,0.0,0.0,420.4172446456188,341.9944612110107,0.0629840287709354,3.052886835797075e-05,0.1069272233581898,0.0056369985426747,0.0434257529002236,1.0,341.9840205071252,393.93767281306174,81.1921247148462,77.55545927639403,22921.93106005634,248.0,9370.0,11.754213145918868,2.1,29.7368,0.0,416.512,347.8607,347.2101,87.5,89.6242,19542.8069,1.0,25274.0,25274.0,26105.0
